screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
PedroCapetti,2020-01-18T17:43:08Z,@bmlouzada Daqui a pouco chego aí então,0,1,bmlouzada,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1218589655370731521
PedroCapetti,2020-01-17T14:43:20Z,RT @_fiquemsabendo: O @luciovaz cruzou os dados da base revelada pelo FS com documento do @exercitooficial obtido por ele em 2017 e revela na @gazetadopovo que o governo omitiu informações sobre filhas de militares; a possível diferença é de R$ 10 mi para 377 milhões por mês https://t.co/BlwtvXXEzq https://t.co/V9lhSXxtOa,7,0,,_fiquemsabendo,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web App,pt,1218182018338578432
PedroCapetti,2020-01-14T21:19:10Z,"RT @pessoagabi: Obtive um conjunto de relatórios diários enviados pelo Ibama ao Ministério do Meio Ambiente no começo do desastre ambiental no NE. Documentos e análises no ⁦@nucleojor⁩, com meu parceiro e mago ⁦@rodolfoalmd⁩: https://t.co/xjdBBz6Cmd",27,0,,pessoagabi,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web App,pt,1217194469029793797
PedroCapetti,2020-01-14T02:52:53Z,"RT @agsportlight: EXCLUSIVO!
Tem bomba no ar!
Novo mecenas do futebol brasileiro fez fortuna com clonagem de cartão. Compliance dos clubes ignorou histórico e condenações por lavagem e fraudes. Leia: 

https://t.co/3L14lhTtEB https://t.co/oFcvqtI3dy",722,0,,agsportlight,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1216916062043807749
PedroCapetti,2020-01-13T22:30:18Z,"RT @_fiquemsabendo: O presidente @jairbolsonaro publicou que ele teria mandado abrir os dados de remuneração de pensionistas ""em defesa do interesse público e do combate à corrupção"". Estes dados só foram publicados por decisão do @TCUoficial - após o órgão acatar denúncia feita pelo FS há 3 anos https://t.co/Tf0mSDLYSL",425,0,,_fiquemsabendo,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1216849982508105729
PedroCapetti,2020-01-13T16:06:21Z,"RT @ntlportinari: lembrar é viver... Petra Costa adultera foto e exclui armas em cena de ""Democracia em Vertigem"" https://t.co/xcH2qleJuw",1143,0,,ntlportinari,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1216753358846992385
PedroCapetti,2020-01-13T02:48:49Z,"RT @felipe_grandin: ""silêncio""

G1: https://t.co/813ffofrq9

JN: 
https://t.co/NdZYxqbJeH

JH: https://t.co/2loRsrbQ78

GNews: https://t.co/rREwL7pPLZ

Globo: https://t.co/TQvhM1dgAG

Folha: https://t.co/rzTThGUdGn

Estadão: https://t.co/4bGSE03yZv https://t.co/1K9Ev5B6gi",151,0,,felipe_grandin,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1216552653653729288
PedroCapetti,2020-01-09T13:36:20Z,"RT @sfgustavo: Zeina Letif, que acaba de anunciar a sua saída da @xpinvestimentos, ao @valorinveste: “Hoje é uma empresa que tem uma missão de crescer no varejo. (...) É outra linguagem, outro tipo de relatório, e não é por aí que gostaria de seguir”. (continua👇) https://t.co/tXEFQgWH7k",73,0,,sfgustavo,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1215266055574245378
PedroCapetti,2020-01-09T13:24:27Z,@UrbanDemog Isso é muito bacana! Te mandei uma DM,0,1,UrbanDemog,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1215263063835922432
PedroCapetti,2020-01-06T14:45:44Z,Essa história é sensacional! https://t.co/fWVxD1HSTo,0,1,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web App,pt,1214196354785980416
PedroCapetti,2020-01-06T14:17:46Z,"RT @igormello: Eu e @lolaferreira mostramos nessa reportagem no @UOL como a ação das polícias do Rio é decisiva para a expansão da milícia. Analisamos dados de 2.959 tiroteios catalogados pelo @fogocruzadoapp desde 2016. Menos de 3% deles ocorreu em áreas de milícia. 
https://t.co/Ni1PATQCRg",587,0,,igormello,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web App,pt,1214189317444255745
PedroCapetti,2020-01-06T14:13:59Z,"Já pode apertar o ""Seguir"" que é certeza de sucesso! https://t.co/ArfLvRqtAY",2,14,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web App,pt,1214188365882544129
PedroCapetti,2020-01-05T13:12:35Z,"RT @julianadalpiva: Exclusiva em 2020. 

Ana Cristina Valle foi chefe de gabinete de Carlos Bolsonaro, filho do presidente Jair Bolsonaro, e foi chamada em novembro para depor sobre os parentes dela que foram nomeados na Câmara de Vereadores do Rio, mas moravam em MG

https://t.co/Ml0Kaz4017",28,0,,julianadalpiva,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1213810527463526400
PedroCapetti,2020-01-04T00:38:41Z,Era mais fácil estocar vento... https://t.co/F2skcTNGdQ,0,4,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1213258414807236608
PedroCapetti,2019-12-31T12:03:12Z,@BorelliLuan Muito bom isso! Parabéns e obrigado pelo trabalho de reativarem o Ipeadata. É um repositório extremamente útil!,0,1,BorelliLuan,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1211981123615637504
PedroCapetti,2019-12-30T14:38:02Z,"""Não há possibilidade de ser um liberal se você não respeita identidade de gênero, se você não respeita religiões, se você quer calar a cultura, como se está fazendo""

Da excelente entrevista com a @elenalandau na @folha_mercado

https://t.co/GDc5jDNYqL",0,0,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1211657701811470336
PedroCapetti,2019-12-29T13:50:13Z,"A vida de quem cobre o Ministério da Economia e o bingo do discurso do ministro

https://t.co/45yZvkk8hZ",0,1,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1211283281074958339
PedroCapetti,2019-12-27T02:39:53Z,"@anarina Oi Carol, a mediana das previsões do Focus está em 3,98% (e deve subir um pouco mais na semana que vem). A meta estipulada pelo BC para 2019 é 4,25%",0,1,anarina,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1210389808868188161
PedroCapetti,2019-12-25T12:25:03Z,Um veto para cada rabanada do Natal... https://t.co/krqjJsib80,0,0,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1209812296505184256
PedroCapetti,2019-12-24T15:16:13Z,"RT @drexalvarez: Brigar por política na ceia de Natal é coisa de jovem, adulto briga por partilha de herança, direitos societários, quem vai pagar o asilo da véia, quem fica do lado do cunhado no divórcio, aquela mágoa gangrenada de 20 anos atrás.",83,0,,drexalvarez,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1209492984103878656
PedroCapetti,2019-12-21T12:25:36Z,"RT @thalescmachado: A capa do @Jogo_Extra do sábado da final entre Flamengo e Liverpool. 

Pegamos o pôster/capa do guia oficial da decisão de 1981, no Japão 🇯🇵, traduzimos do japonês/inglês para o português/árabe 🇶🇦, adaptamos as mesmas informações e fotos para 2019.

Comparou? ⤵️ https://t.co/nTmGA06POr",1092,0,,thalescmachado,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1208362885212246017
PedroCapetti,2019-12-20T13:00:42Z,"Nunca sei quem é pior: o cara que cria uma legislação como essa ou o governador que sanciona uma bizarrice dessas...

https://t.co/AMdm2bMbAS",0,1,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1208009330957733888
PedroCapetti,2019-12-18T15:14:56Z,"RT @iditomazelli: ENTREVISTA - Primeira mulher a presidir TST defende que licença-maternidade seja compartilhada entre pais e mães. Segundo ela, essa é a única barreira na área de trabalho que ainda impede um tratamento igualitário entre homens e mulheres @estadao:  https://t.co/D2vrf2CaGY",51,0,,iditomazelli,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1207318336427704320
PedroCapetti,2019-12-17T11:46:42Z,"RT @traumann: (1) No #DécadasDeRupturas do @jornalOGlobo, Marcelo Odebrecht fala sobre Lava-Jato, brigas na empresa e caixa-2. https://t.co/5dT6MPG7JA",8,0,,traumann,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1206903541689978880
PedroCapetti,2019-12-16T21:29:32Z,RT @Henriqueg112: Liminar garante acesso de jornalistas do Grupo Globo a coletivas de imprensa da Prefeitura do Rio https://t.co/Zj2HWkiRtp,33,0,,Henriqueg112,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web App,pt,1206687829927043074
PedroCapetti,2019-12-16T20:27:50Z,"@ibgecomunica Como era antes: 16 trabalhadores fazendo o trabalho braçal de coletar preços de passagens aéreas. Agora, em um simples clique, tudo será resolvido. 

Expectativa é que o índice fique mais fidedigno em um momento em que se debate o ""efeito Amazon"" na inflação brasileira.",0,0,PedroCapetti,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1206672302299078663
PedroCapetti,2019-12-16T20:24:17Z,"Na semana passada falamos sobre automação no mercado de trabalho. Nesta, mostramos um exemplo simples no setor público: dois robôs que vão raspar preços na internet para cálculo do IPCA, índice de inflação do @ibgecomunica

https://t.co/vHJ3Er6QKf",1,5,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1206671409612763136
PedroCapetti,2019-12-16T12:39:20Z,"RT @marvio: Que frase do Cruyff, citada por Jesus.

""É mais importante que ganhar de 5 a 4 que de 1 a 0. Tens que lembrar que há torcedores e tens que dar espetáculo.

Quem gosta de futebol, quem entende dele, quem o joga, quem explode depois de um grande gol, não tem como não se arrepiar.",580,0,,marvio,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1206554400543723521
PedroCapetti,2019-12-14T14:24:43Z,"RT @igormello: Em meio à crise na rede municipal de saúde do Rio, o prefeito Marcelo Crivella tentou sustentar a narrativa de que havia apenas problemas pontuais de pagamento. Mas não é isso que os dados do Sisreg, cruzados por mim, mostram. (+) https://t.co/CwUh6C3ntJ",3,0,,igormello,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1205856147011506176
PedroCapetti,2019-12-14T13:13:47Z,"RT @pessoagabi: #sextou mas sigo à procura de um emprego neste fim de ano que não tá fácil. não sou eu quem tá falando, é a @annavirginia 😬: tenho experiência como repórter de política, cultura e dados, sei programar e levo lanches pra galera do trabalho https://t.co/8Zs8CfOX1q",44,0,,pessoagabi,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1205838292899581952
PedroCapetti,2019-12-12T23:11:08Z,"RT @GSaboia10: No @uol: responsável pela comunicação de Marcelo Crivella, Daniel Pereira nomeou a namorada como sua subordinada na Prefeitura do Rio. Especialistas veem indícios de nepotismo no ato. Com @igormello https://t.co/GHmSX11j4s",95,0,,GSaboia10,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1205263848292392961
PedroCapetti,2019-12-10T11:44:10Z,"RT @baliborio: Aqui, o último e mais relevante projeto do qual participei na @RevistaEpoca: um levantamento histórico que mostra que a repressão a religiões de matriz africana, como umbanda e candomblé, provocou a prisão de ao menos 822 pessoas entre 1890 e 1941 no RJ. https://t.co/PMfiY83ZtT https://t.co/rfwKJAsFWM",32,0,,baliborio,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1204366190212190208
PedroCapetti,2019-12-09T16:14:37Z,"RT @keilacguimaraes: Assembleia do RJ se deu 6 meses de prazo para informar quais assessores trabalhavam nos gabinetes dos deputados. 

Usando robôs, esse projeto levou uma semana para identificar a lotação dos assessores, além de criar um detector de ""rachadinhas"": 

https://t.co/ryQosMf80K",8,0,,keilacguimaraes,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1204071865184083968
PedroCapetti,2019-12-09T13:53:45Z,"Juiz de Fora, cidade em que estudei, tem 67% da força de trabalho formal com carteira suscetível à automação. 

Qual é o índice da sua cidade? Que setores serão mais afetados? Perguntas e questionamentos que podem ser explorados a partir desse mapa e de mais dados",0,5,PedroCapetti,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1204036413144076288
PedroCapetti,2019-12-09T13:50:52Z,"@JornalOGlobo Além das profissões que serão mais afetadas, conforme o levantamento do Laboratório do Futuro (Coppe/UFRJ), os dados da reportagem servem como fonte para outras reportagens.

https://t.co/UqyVT53Gwr",0,3,PedroCapetti,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1204035687433064448
PedroCapetti,2019-12-09T13:47:22Z,"No @JornalOGlobo mostramos o impacto da automação espalhado territorialmente no país. O mapa chama atenção, lembra muito o eleitoral: regiões mais ricas sofrerão mais com avanço da tecnologia no mercado de trabalho

https://t.co/rFMi5Egh3O https://t.co/sfErSwHrS3",1,16,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1204034807472238595
PedroCapetti,2019-12-07T19:42:49Z,"Coluna da @AFernandes toca em um problema que parece estar longe de uma melhora no curto prazo: a produtividade

https://t.co/FX0qqJQTLe",0,2,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",TweetDeck,pt,1203399483821826048
PedroCapetti,2019-12-07T15:00:49Z,"RT @sergiospagnuolo: Sexta-feira, dia 6/12, 11 jornalistas em SP foram demitidos do Vortex, uma nova ""promessa"" do jornalismo brasileiro. O dono, Diego Escosteguy, sequer se dignificou a me telefonar. Entrei no projeto em maio, larguei minha empresa e uma bolsa de consultoria com boa remuneração.",808,0,,sergiospagnuolo,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1203328513941626881
PedroCapetti,2019-12-05T12:34:18Z,"RT @MonicaWaldvogel: É muito chocante que os ~ representantes do povo ~ cortem gastos com saúde, educação e habitação para financiar campanha municipal. É preciso um obsceno grau de indiferença e desprezo às dificuldades da população para avançar sobre essa verba tendo já 2bi garantidos.",731,0,,MonicaWaldvogel,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1202566867480711169
PedroCapetti,2019-12-05T10:58:41Z,"RT @ruben_berta: Foram mais de 3 meses tentando informações. Hj, mostro no blog o que consegui levantar sobre essa misteriosa história do terreno da prefeitura do RJ, que era para ser de uma escola e foi parar com a maior fabricante de bíblias do país.  https://t.co/yYNrvNbgR3",2507,0,,ruben_berta,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1202542806042062849
PedroCapetti,2019-12-04T13:34:41Z,A íntegra da pesquisa está aí 👇 https://t.co/NU9kZRFytN,0,1,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1202219675939213312
PedroCapetti,2019-12-04T13:32:16Z,O salto de casamentos após a eleição de 2018 é impressionante https://t.co/RLHJKCsoIk https://t.co/TPV04FhRSd,1,4,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1202219065856708610
PedroCapetti,2019-12-03T14:36:32Z,"RT @igormello: Isso é MUITO, MUITO, MUITO grave. Entrevistas coletivas e outras agendas públicas de autoridades por definição tem que ser abertas à toda imprensa. https://t.co/2RYbZLIIEm",6,0,,igormello,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1201872851684536322
PedroCapetti,2019-12-03T00:34:32Z,"RT @abraji: O discurso demonstra que nem Crivella, nem Pereira sabem diferenciar jornalismo de panfleto. Jornalismo não é feito para mostrar apenas o que o político da vez prefere que seja mostrado. Isso, sim, seria panfletagem política. 
https://t.co/YWtFGerpdf",84,0,,abraji,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1201660957728104448
PedroCapetti,2019-12-02T22:55:01Z,"RT @Fvas: Parlametria no Globo

O Parlametria está hoje em O Globo com esse estudo inédito sobre como empresários conseguiram financiar campanhas eleitorais para o Congresso Nacional no ano passado. (Continua)

 Link abaixo https://t.co/PtxnIs0t6v",7,0,,Fvas,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1201635912955904000
PedroCapetti,2019-12-02T16:10:16Z,RT @zerotoledo: Bolsonaro está numa relação abusiva com Trump. Alguém precisa convencê-lo a denunciar o parceiro. E não adianta ligar pro astrólogo que ele é cúmplice.,145,0,,zerotoledo,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1201534054572732417
PedroCapetti,2019-12-02T12:06:34Z,"RT @lauraabcarvalho: Trump vai se aproveitar da alta do dólar para colocar tarifas sobre nossos produtos. Ou seja, vamos sofrer o impacto inflacionário da desvalorização do real sem nem colher possíveis benefícios no desempenho exportador. Quem tem um amigo como Trump não precisa de inimigos. https://t.co/yXUX9PHlOI",5409,0,,lauraabcarvalho,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1201472724364877824
PedroCapetti,2019-12-02T12:00:03Z,"RT @julianadalpiva: O prefeito do Rio disse que não vai mais responder aos veículos do grupo Globo. A questão é que a prefeitura é obrigada a prestar contas à sociedade e a qualquer cidadão. Não é uma escolha. É uma imposição do cargo, inclusive, a lei de acesso à informação tá aí para isso.",581,0,,julianadalpiva,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1201471085826519040
PedroCapetti,2019-12-01T22:00:42Z,"A manchete mais correta seria: ""Flamengo derruba mais um técnico do Palmeiras"" https://t.co/S9Yk00tgHA",0,3,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web App,pt,1201259857124438016
PedroCapetti,2019-12-01T16:50:11Z,"RT @flaviaol: Sobre herança da casa grande... “A chegada dos brasileiros ricos (em Portugal) obrigou as construtoras e imobiliárias de luxo a se adaptarem para atender aos pedidos de criação de dependências de empregados domésticos.”
https://t.co/E8mjO0zMIF",564,0,,flaviaol,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1201181710609735680
PedroCapetti,2019-11-30T17:16:01Z,RT @SERGIO_DAVILA: https://t.co/w5WXd2kPRo,4,0,,SERGIO_DAVILA,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,,1200825823634317317
PedroCapetti,2019-11-30T16:49:21Z,Excelente para entender o movimento do emprego neste segundo semestre 👇 https://t.co/mCCuWVVDBp,0,1,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1200819113695883264
PedroCapetti,2019-11-28T17:06:29Z,"Pastore: Tem um bando de garoto que acha que o mundo é azul e, quando vê o mundo vermelho, quer colocar a culpa em alguém
 https://t.co/BfMZXw6oGe",1,4,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1200098648329248769
PedroCapetti,2019-11-27T13:16:32Z,"RT @conradohubner: Defender o STF é preciso, defender a irresponsabilidade e arbitrariedade dos ministros do STF não é preciso.

Mesmo quando acerta no resultado, o processo é tão destrambelhado que o resultado perde credibilidade. Ajude-nos a lhes ajudar.

https://t.co/fPP6x6778k",63,0,,conradohubner,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1199678393891069952
PedroCapetti,2019-11-26T00:53:08Z,"@MonicaWaldvogel @fabioconsroc @GloboNews Oi Fábio, apenas para complementar o debate sobre a questão que levantou. O capítulo 5 da pesquisa feita pelo Leonardo Athias, do IBGE, explica historicamente o uso dessa nomenclatura. Recomendo a leitura:  https://t.co/rb4qyN0SBI",0,4,MonicaWaldvogel,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1199128924434898944
PedroCapetti,2019-11-25T19:49:04Z,"RT @Burgos: Pessoal, fiz uma listinha (comentada) com alguns dos melhores cursos de programação que fiz online. Pra quem é de humanas e tá começando nesse mundo ou quer se aprofundar, vale dar uma olhada: 

https://t.co/n4cjwUNZbh",100,0,,Burgos,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1199052401015185409
PedroCapetti,2019-11-25T06:58:46Z,"RT @moret_: A linda reportagem do Fantástico sobre quatro torcedores do Flamengo que estavam no Uruguai em 81 e foram ao Peru para o bi. Dá pra chorar fácil, fácil. https://t.co/LCueEBd0gj",1773,0,,moret_,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1198858550501621760
PedroCapetti,2019-11-24T13:27:29Z,RT @OneLag: #codabr19 Criei um docs colaborativo pra colocar infos dos workshops do evento (se mais alguém quiser colaborar): https://t.co/vWo1slsiTA,25,0,,OneLag,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1198593983989133312
PedroCapetti,2019-11-24T00:42:01Z,"Parabéns aos gigantes @thiagoreiscorte, @gabrielacaesar, @felipe_grandin e toda equipe do G1 pela melhor investigação guiada por dados no prêmio Cláudio Abramo de Jornalismo de Dados. Muito merecido. Vida longa ao Monitor da Violência!
https://t.co/zPqUh09TyI",2,17,,,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1198401349198766081
PedroCapetti,2019-11-20T21:03:20Z,"RT @bmlouzada: As imagens do Rio de Janeiro hoje mostram o que é o Flamengo. É o Flamengo do povo, do asfalto e do morro. Da periferia, de quem não vai ao estádio também. É o rubro-negrismo. É a festa simplesmente por ser Flamengo, uma celebração.

Quem acha que é oba-oba, não entendeu nada.",4,0,,bmlouzada,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1197259150318850048
PedroCapetti,2019-11-16T11:31:52Z,RT @folha_mercado: Prefeitura é maior empregador em 56% das cidades pequenas https://t.co/1lY7kAtoER,14,0,,folha_mercado,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1195665788000243712
PedroCapetti,2019-11-15T01:05:31Z,"RT @EscolaDeDados: É workshop que você quer? 

Temos dezenas! Vem cá ver a programação do #CodaBr19, a IV Conferência de Jornalismo de Dados e Métodos Digitais, que acontece nos dias 23 e 24/11 em São Paulo, com apoio do @GoogleNewsInit 

🚨Últimos ingressos disponíveis 🚨

https://t.co/8e6vGi8BoR",11,0,,EscolaDeDados,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1195145770195927046
PedroCapetti,2019-11-14T11:52:53Z,"RT @MiriamLeitaoCom: O programa de emprego para os jovens foi usado pelo governo para pendurar várias outras medidas e depende de um imposto inaceitável.
A coluna:
https://t.co/NhrWJNNDaM",144,0,,MiriamLeitaoCom,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1194946299675758596
PedroCapetti,2019-11-14T11:46:41Z,"RT @malugaspar: Quer dizer: o Coaf não pode compartilhar os relatórios com nenhum órgão de investigação. Só com ele, Toffoli. https://t.co/LsIv6FQesV",721,0,,malugaspar,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1194944740086685696
PedroCapetti,2019-11-13T19:30:48Z,"RT @BrunoAlfano: O novo front da lei de cotas (que contribuiu para o ingresso de negros nas universidades a ponto de hoje podermos publicar essa matéria aqui: https://t.co/XfZYtfN0do) é a fiscalização: ou seja, brancos nas vagas reservadas para cotistas.",1,0,,BrunoAlfano,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter Web App,pt,1194699152011255811
PedroCapetti,2019-11-13T17:32:50Z,"RT @mtrpires: Jornalistas! 

Estamos estudando formas de ajudá-los a aprenderem técnicas de gerência de produto, a mentalidade de construção de soluções focada no usuário que nasceu no Vale do Silício. 

Se você tem interesse nessa área, inscreva-se aqui (repassem!)

https://t.co/4h1tzm4nXk",27,0,,mtrpires,"Mineiro de Itajubá | Repórter do @jornaloglobo e do @jornalextra. Antes, @tribunademinas e outros projetos por aí...",Twitter for Android,pt,1194669460893978629
